Name,ShortDescription,FullDescription,SKU,IsShipEnabled,IsTaxExempt,TaxCategory,ManageInventoryMethod,StockQuantity,Price,Weight,Length,Width,Height,Categories,Picture1,Picture2,Picture3
VG58543   ABC Puzzle,,"<p>These is relative number of characters under each number piece of number puzzle, and relative picture and word under each letter of alphabet puzzle.</p>
<p>Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000179_vg58543-abc-puzzle.jpeg,,
VG58545   123 Puzzle,,"<p>These is relative number of characters under each number piece of number puzzle, and relative picture and word under each letter of alphabet puzzle.</p>
<p>Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000178_vg58545-123-puzzle.jpeg,,
VG58558        Geometric Block Sorter,,"<p>Wooden Geometric Block Sorter. 1 circle, 2 rectangles, 3 triangles, 4 squares &amp; 5 hexagons, with wooden base to sort them onto.</p>
<p>Size : &nbsp;37 x 7.5 x 8 cm . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000263_vg58558-geometric-block-sorter.jpeg,,
VG58573    Shape Block Puzzle,,"<p>Coloured Wooden Shapes &amp; Board. Wholes, Halves &amp; Thirds.</p>
<p>&nbsp;</p>
<p>Size : &nbsp;24.5 x 24.5 x 3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000266_vg58573-shape-block-puzzle.jpeg,,
VG58578  abc Puzzle,,"<p>These is relative number of characters under each number piece of number puzzle, and relative picture and word under each letter of alphabet puzzle.</p>
<p>Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000177_vg58578-abc-puzzle.jpeg,,
VG58595     Microwave Oven,,"<p>This microwave has attractive colors with strong structure made of solid European beech wood.</p>
<p>Size : 36 x 24 x 28 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000408_vg58595-microwave-oven.jpeg,,
VG58647          Maths Blocks,,"<p>Available in two variants - Circle Fractions or Square Fractions. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Both variants display the four most basic fractons: whole (1/1), half (1/2), thirds (1/3) and quarters (1/4). &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; The Fraction Puzzles can be used to introduce the mathematical concepts of fractions - and their related terminology - but it can also be used simply as a problem-solving puzzle.</p>
<p>Size : &nbsp;30 x 7.5 x 3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000268_vg58647-maths-blocks.jpeg,,
VG58653          Maths Blocks,,"<p>Available in two variants - Circle Fractions or Square Fractions. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Both variants display the four most basic fractons: whole (1/1), half (1/2), thirds (1/3) and quarters (1/4). &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; The Fraction Puzzles can be used to introduce the mathematical concepts of fractions - and their related terminology - but it can also be used simply as a problem-solving puzzle.</p>
<p>Size : &nbsp;30 x 7.5 x 3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000267_vg58653-maths-blocks.jpeg,,
VG58713       Shape Sequence Blocks,,"<p>Coloured Wooden Shapes &amp; Board. Made of high quality solid wood in 5 different heights, 4 shapes &amp; 4 colours. Good for reasoning &amp; hand-eye coordination.</p>
<p>&nbsp;</p>
<p>Size : &nbsp;22 x 17.5 x11 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000269_vg58713-shape-sequence-blocks.jpeg,,
VG58771       Wooden Xylophone,,"<p>Play a wonderful tune on this wooden xylophone. Made for small hands and big sounds.</p>
<p>Size : 31 x 22.5 x 4.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Rhythm Instruments;,C:\www\NOPCommerce\content\images\thumbs\0000357_vg58771-wooden-xylophone.jpeg,,
VG58923            Magnetic Animals (20pcs),,"<p>20 pieces colorful magnetic characters each set for sticking to the fridge or any magnetic surface. Nice color box for easy storage.</p>
<p>Size : 20 pcs . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000342_vg58923-magnetic-animals-20pcs.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000343_vg58923-magnetic-animals-20pcs.jpeg,
VG58924     Magnetic Vehicles (20pcs),,"<p>20 pieces colorful magnetic characters each set for sticking to the fridge or any magnetic surface. Nice color box for easy storage.</p>
<p>Size : 20 pcs . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000344_vg58924-magnetic-vehicles-20pcs.jpeg,,
VG58971       Wire Beads Table,,"<p>This wire beads table attracts children's attention easily by playing the toy as if they are visiting a zoo. A large mountain block and &nbsp;3 animal blocks are fixed on the table. The blocks of bee, butterfly, owl and many colorful wooden beads can be taken here and there along the wires.</p>
<p>Size : D 38 x 65 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000535_vg58971-wire-beads-table.jpeg,,
VG59027              Lacing Farm,,"<p>Wooden lacing farm set with cow, tractor and two birds, plus laces.</p>
<p>&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Lacing & Beading;,C:\www\NOPCommerce\content\images\thumbs\0000229_vg59027-lacing-farm.jpeg,,
VG59072          Count & Match Numbers,,"<p>Learn count with this educational toy in a fun way. Made of high quality rubber wood, painted and printed by hand. 55 wooden ring and 20 square pieces included.</p>
<p>Size : 41.5 x 13 x 7.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000317_vg59072-count-match-numbers.jpeg,,
VG59075            Magnetic Table Top Easel,,"<p>This wooden table top easel can turn overside. One side is chalkboard and the otherside is white dry erase board. A dry erase pen, a pack of chalk, a brush and 15 pcs magnetic numbers and mathematic signs are included. Easy to assemble and carry.</p>
<p>Size &nbsp; &nbsp;: 59.5 x 41 x 38 cm&nbsp;. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age &nbsp; &nbsp; : 3+ .</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Art & Craft;,C:\www\NOPCommerce\content\images\thumbs\0000644_vg59075-magnetic-table-top-easel.jpeg,,
VG59194     Wooden Pot,,"<p>Pot with removable lid. Great for imaginative play and development of social play.</p>
<p>Size : 18 x 10 x 7 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000422_vg59194-wooden-pot.jpeg,,
VG59196      Frying Pan w/Egg,,"<p>Wooden frying pan with fried egg.</p>
<p>Size : 22.5 x 12 x 3.5 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000424_vg59196-frying-pan-wegg.jpeg,,
VG59197        Sauce Pan,,"<p>Two handles sauce pan with removable lid. Great for imaginative play and development of social skills.</p>
<p>Size : 13 x 10 x 7.5 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000425_vg59197-sauce-pan.jpeg,,
VG59228        Wooden Eggs (6pcs),,"<p>6 eggs made of wood in a realistic egg carton! Perfect for the budding chef!</p>
<p>Size : 15 x 10.5 x 7 cms .</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000436_vg59228-wooden-eggs-6pcs.jpeg,,
VG59235      Round Clock,,"<p>This toy is made up of quality rubber wood including 12 different geometric blocks in 12 different colors. Besides of learning about clock and time, it is also a puzzle toy for learning about colors and geometric shapes.</p>
<p>&nbsp;</p>
<p>Size : &nbsp;D 22 x 7 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000270_vg59235-round-clock.jpeg,,
VG59513   Wooden Flat Puzzle - Fruits,,"<p>These flat puzzles are the best toys for small children to learn about the new world. Picture undrneath each block for children to match. Colorful backgrounds are all printed by hand. Wooden knobs are easy for children to take and our new metal device on wooden knobs provides 100% safety.</p>
<p>Size : &nbsp;22 x 22 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000173_vg59513-wooden-flat-puzzle-fruits.jpeg,,
VG59514   Wooden Flat Puzzle - Vegetables,,"<p>These flat puzzles are the best toys for small children to learn about the new world. Picture undrneath each block for children to match. Colorful backgrounds are all printed by hand. Wooden knobs are easy for children to take and our new metal device on wooden knobs provides 100% safety.</p>
<p>Size : &nbsp;22 x 22 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000174_vg59514-wooden-flat-puzzle-vegetables.jpeg,,
VG59516  Grow-up Puzzle - Frog,,"<p>Each multilayer puzzle contains 4 different pictures illustrating the transformation of an egg to a rooster, a tadpole to a frog or a caterpillar to a butterfly, stimulating the children to explore the nature.</p>
<p>Size : &nbsp;18 x 18 x 1.3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000189_vg59516-grow-up-puzzle-frog.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000190_vg59516-grow-up-puzzle-frog.jpeg,
VG59517  Grow-up Puzzle -  Butterfly,,"<p>Each multilayer puzzle contains 4 different pictures illustrating the transformation of an egg to a rooster, a tadpole to a frog or a caterpillar to a butterfly, stimulating the children to explore the nature.</p>
<p>Size : &nbsp;18 x 18 x 1.3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000187_vg59517-grow-up-puzzle-butterfly.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000188_vg59517-grow-up-puzzle-butterfly.jpeg,
VG59533       6pcs Cake Set,,"<p>Children can hold their own afternoon tea party with this great set of 6 individual cakes. Each piece is delightfully painted to look realistic.</p>
<p>Age Group : 18 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000435_vg59533-6pcs-cake-set.jpeg,,
VG59542  50pcs Block Set,,"<p>Classic blocks made of high quality wood, well painted with bright colors and printed by hand. Packed in a card bucket for easy delivery and Storage. Each set contains a booklet with some scenes for reference as a start.</p>
<p>Size :3.5 cms</p>
<p>Age Group : 2+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000133_vg59542-50pcs-block-set.jpeg,,
VG59563   Wooden Flat Puzzle - Wild Animals,,"<p>These flat puzzles are the best toys for small children to learn about the new world. Picture undrneath each block for children to match. Colorful backgrounds are all printed by hand. Wooden knobs are easy for children to take and our new metal device on wooden knobs provides 100% safety.</p>
<p>Size : &nbsp;22 x 22 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000175_vg59563-wooden-flat-puzzle-wild-animals.jpeg,,
VG59564   Wooden Flat Puzzle - Sea Animals,,"<p>These flat puzzles are the best toys for small children to learn about the new world. Picture undrneath each block for children to match. Colorful backgrounds are all printed by hand. Wooden knobs are easy for children to take and our new metal device on wooden knobs provides 100% safety.</p>
<p>Size : &nbsp;22 x 22 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000176_vg59564-wooden-flat-puzzle-sea-animals.jpeg,,
VG59585      Shape Block Puzzle - Farm Animals,,"<p>18 pcs handcraft geometric blocks printed by hand make up to 9 characters. Extra thick wooden pieces, easy for little baby to take.</p>
<p>Size : 20 x 20 x 2.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000271_vg59585-shape-block-puzzle-farm-animals.jpeg,,
VG59586      Shape Block Puzzle - Vehicles,,"<p>18 pcs handcraft geometric blocks printed by hand make up to 9 characters. Extra thick wooden pieces, easy for little baby to take.</p>
<p>Size : 20 x 20 x 2.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000273_vg59586-shape-block-puzzle-vehicles.jpeg,,
VG59610       Car Slider,,"<p>Includes four mini cars, place the cars at the top of the track, then watch them zoom and flip down.&nbsp;</p>
<p>Size : 31 x 29 x 10 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000307_vg59610-car-slider.jpeg,,
VG59611      Turning Geometric Blocks,,"<p>The blocks can be placed into the puzzle in a variety of ways, when the gears are positioned to fit together, the three 'stacks' of puzzle can also turn all at once. Encourages development of fine motor skills - especially learning to place the pieces over each wooden peg, color recognition, and problem solving.</p>
<p>Size : 9 x 28.6 x 11.7 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000281_vg59611-turning-geometric-blocks.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000282_vg59611-turning-geometric-blocks.jpeg,
VG59652     Magnetic Dress Up - Girl,,"<p>This set includes a magnetic wooden doll and a wooden stand with coloful and attractive magnetic outfits and accessories for pretend play!<br />Use 39 pieces dress-up options for hours of fun.</p>
<p>&nbsp;Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000340_vg59652-magnetic-dress-up-girl.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000341_vg59652-magnetic-dress-up-girl.jpeg,
VG59690      Garage,,"<p>This is our latest version of multilayer garage with bright colors, including gas station, 4 cars of different colors and a helicopter.</p>
<p>Size : 38.5 x 35 x 51 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 &nbsp;+. &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000479_vg59690-garage.jpeg,,
VG59691          Weighing Scale,,"<p>Colorful wooden scale that will allow children to see cause and effect once they put an item on the scale. They will be able to identify the weight of each item while at the same time develop their mathematical skills.</p>
<p>Size : 18.5 x 20 x 8.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000455_vg59691-weighing-scale.jpeg,,
VG59692       Cash Register,,"<p>Featuring a credit card to 'swipe' for payment, a till roll for receipts, money drawer, scanner and wooden coins, this cash register is just like the real thing. Made from natural and painted wood for durability, this is a lovely toy will help develop early numeracy and social skills. a great way to introduce children to money and calculating the correct change!&nbsp;</p>
<p>Size : 18 x 18 x 9.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000453_vg59692-cash-register.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000454_vg59692-cash-register.jpeg,
